Date,Meteo,Temperature,Collection,Line,Color,Eyewear,Gender,Age,Quantity,Salesman
7/5/2016,Sunny,Moderate,A,ModelA8,Shiny,Frame,M,45-60,1,Boss
7/5/2016,Sunny,Moderate,A,ModelA25,Gray,Solar,M,15-30,1,Boss
7/5/2016,Sunny,Moderate,A,ModelA3,Black,Optical,M,15-30,1,Boss
7/5/2016,Sunny,Moderate,A,ModelA27,Green,Optical,F,30-45,1,Boss
7/5/2016,Clear,Moderate,A,ModelA3,Green,Solar,M,45-60,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA16,Black,Frame,M,45-60,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA13,Yellow,Solar,F,15-30,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA3,Green,Optical,F,15-30,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA8,Black,Optical,F,15-30,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA23,White,Solar,F,45-60,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA25,Silver,Solar,M,15-30,1,Boss
7/6/2016,Sunny,Moderate,A,ModelA2,Brown,Solar_Opt,M,60 +,1,Boss
7/7/2016,Sunny,Hot,A,ModelA3,Black,Solar,F,15-30,1,Employe1
7/7/2016,Sunny,Hot,A,ModelA27,Green,Optical,F,15-30,1,Employe1
7/7/2016,Sunny,Hot,A,ModelA14,Blue,Frame,M,30-45,1,Employe1
7/7/2016,Sunny,Hot,A,ModelA7,Black,Frame,M,30-45,1,Boss
7/8/2016,Sunny,Warm,A,ModelA17,Silver,Solar_Opt,M,45-60,1,Boss
7/8/2016,Sunny,Warm,A,ModelA16,Black,Solar_Opt,M,15-30,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA24,Black,Solar,F,15-30,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA16,Black,Solar,M,15-30,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA15,Brown,Frame,M,30-45,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA13,Red,Frame,M,30-45,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA9,Gray,Solar,M,45-60,1,Boss
7/8/2016,Sunny,Warm,A,ModelA1,Pink,Solar,F,45-60,1,Boss
7/8/2016,Sunny,Warm,A,ModelA8,Black,Optical,F,30-45,1,Boss
7/8/2016,Sunny,Warm,A,ModelA23,Orange,Solar,M,15-30,1,Employe1
7/8/2016,Sunny,Warm,A,ModelA9,Brown,Solar,M,15-30,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA25,Black,Solar,M,15-30,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA24,Brown,Solar,M,30-45,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA26,Silver,Solar_Opt,F,45-60,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA13,Red,Optical,M,45-60,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA27,Orange,Optical,M,30-45,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA11,Red,Solar_Opt,M,30-45,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA23,White,Solar,F,45-60,1,Boss
7/9/2016,Sunny,Hot,B,ModelB1,Silver,Solar,M,15-30,1,Employe1
7/9/2016,Sunny,Hot,B,ModelB1,Silver,Solar,M,45-60,1,Boss
7/9/2016,Sunny,Hot,B,ModelB2,Yellow,Solar,F,45-60,1,Boss
7/9/2016,Sunny,Hot,A,ModelA24,Brown,Solar_Opt,F,15-30,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA9,Black,Solar,M,30-45,1,Employe1
7/9/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,F,15-30,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA25,Silver,Optical,F,15-30,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA13,Red,Solar_Opt,F,15-30,1,Employe1
7/9/2016,Sunny,Hot,B,ModelB2,Blue,Optical,M,30-45,1,Employe1
7/9/2016,Sunny,Hot,A,ModelA7,Orange,Solar,M,30-45,1,Employe1
7/10/2016,Sunny,Hot,A,ModelA1,Brown,Solar,F,15-30,1,Employe1
7/10/2016,Sunny,Hot,A,ModelA25,Silver,Solar,M,15-30,1,Boss
7/10/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,F,45-60,1,Boss
7/10/2016,Sunny,Hot,A,ModelA10,Purple,Solar,F,45-60,1,Employe1
7/10/2016,Sunny,Hot,B,ModelB2,Blue,Solar,F,45-60,1,Boss
7/10/2016,Sunny,Hot,A,ModelA11,Gray,Solar,M,30-45,1,Boss
7/10/2016,Sunny,Hot,B,ModelB1,Silver,Solar,F,15-30,1,Boss
7/10/2016,Sunny,Hot,A,ModelA3,Black,Solar,M,15-30,1,Boss
7/10/2016,Sunny,Hot,B,ModelB2,Blue,Solar_Opt,M,30-45,1,Boss
7/10/2016,Sunny,Hot,A,ModelA3,Black,Solar,M,30-45,1,Boss
7/10/2016,Sunny,Hot,A,ModelA25,Black,Solar,M,45-60,1,Boss
7/10/2016,Sunny,Hot,B,ModelB2,Yellow,Solar_Opt,M,15-30,1,Boss
7/10/2016,Sunny,Hot,A,ModelA3,Black,Solar,M,30-45,1,Employe1
7/10/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,M,30-45,1,Employe1
7/10/2016,Sunny,Hot,A,ModelA25,Silver,Optical,F,15-30,1,Employe1
7/10/2016,Sunny,Hot,A,ModelA18,Gray,Optical,F,30-45,1,Boss
7/10/2016,Sunny,Hot,B,ModelB2,Blue,Solar_Opt,F,30-45,1,Boss
7/10/2016,Sunny,Hot,A,ModelA23,White,Solar,M,30-45,1,Boss
7/11/2016,Cloudy,Warm,A,ModelA19,Blue,Optical,F,30-45,1,Employe1
7/11/2016,Cloudy,Warm,A,ModelA18,Purple,Frame,F,45-60,1,Employe1
7/11/2016,Cloudy,Warm,A,ModelA1,Black,Solar,F,30-45,1,Boss
7/11/2016,Cloudy,Warm,A,ModelA3,Black,Solar,F,30-45,1,Employe1
7/11/2016,Cloudy,Warm,A,ModelA10,Purple,Solar,F,15-30,1,Employe1
7/12/2016,Cloudy,Warm,B,ModelB2,Yellow,Frame,F,15-30,1,Employe1
7/12/2016,Cloudy,Warm,A,ModelA3,Black,Solar_Opt,M,15-30,1,Boss
7/12/2016,Cloudy,Warm,A,ModelA7,Brown,Optical,M,15-30,1,Boss
7/13/2016,Partly Cloudy,Chill,A,ModelA5,Black,Optical,M,45-60,1,Boss
7/13/2016,Partly Cloudy,Chill,A,ModelA7,Orange,Solar,M,45-60,1,Boss
7/13/2016,Partly Cloudy,Chill,A,ModelA25,Gray,Optical,M,30-45,1,Boss
7/13/2016,Partly Cloudy,Chill,B,ModelB1,Silver,Solar,M,30-45,1,Boss
7/13/2016,Partly Cloudy,Chill,A,ModelA18,Brown,Solar_Opt,F,45-60,1,Boss
7/13/2016,Cloudy + Rainy,Chill,A,ModelA1,Blue,Solar,F,45-60,1,Boss
7/13/2016,Cloudy,Chill,B,ModelB2,Blue,Solar,F,15-30,1,Boss
7/14/2016,Sunny,Moderate,B,ModelB2,Yellow,Solar,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA9,Brown,Solar,M,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,B,ModelB3,Blue,Optical,F,15-30,1,Boss
7/14/2016,Partly Cloudy,Moderate,B,ModelB3,Blue,Solar,F,15-30,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA9,Gray,Solar,M,30-45,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA23,White,Solar,M,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA2,Brown,Optical,M,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA15,Pink,Optical,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA24,Brown,Solar_Opt,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA16,Shiny,Optical,M,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA25,Silver,Optical,F,15-30,1,Boss
7/14/2016,Partly Cloudy,Moderate,B,ModelB2,Transparent,Solar_Opt,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA25,Silver,Solar,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA6,Red,Solar,F,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA6,Gray,Optical,M,15-30,1,Boss
7/14/2016,Partly Cloudy,Moderate,B,ModelB1,Transparent,Solar_Opt,M,45-60,1,Boss
7/14/2016,Partly Cloudy,Moderate,A,ModelA10,Yellow,Solar,F,45-60,1,Boss
7/15/2016,Partly Cloudy,Moderate,B,ModelB2,Yellow,Solar,M,15-30,1,Employe1
7/15/2016,Partly Cloudy,Moderate,B,ModelB1,Transparent,Solar,M,15-30,1,Employe1
7/15/2016,Partly Cloudy,Moderate,A,ModelA3,Green,Optical,F,15-30,1,Boss
7/15/2016,Partly Cloudy,Moderate,A,ModelA8,Shiny,Solar_Opt,M,15-30,1,Boss
7/15/2016,Partly Cloudy,Moderate,B,ModelB2,Yellow,Solar,M,30-45,1,Employe1
7/15/2016,Partly Cloudy,Moderate,A,ModelA13,Yellow,Optical,M,15-30,1,Employe1
7/15/2016,Partly Cloudy,Moderate,A,ModelA9,Brown,Solar,M,30-45,1,Employe1
7/15/2016,Partly Cloudy,Moderate,A,ModelA9,Silver,Solar,M,30-45,1,Boss
7/15/2016,Partly Cloudy,Moderate,A,ModelA10,Black,Solar,F,30-45,1,Boss
7/15/2016,Partly Cloudy,Moderate,B,ModelB3,Blue,Optical,M,15-30,1,Employe1
7/15/2016,Partly Cloudy,Moderate,B,ModelB2,Yellow,Solar_Opt,F,15-30,1,Employe1
7/16/2016,Partly Cloudy,Moderate,A,ModelA9,Black,Optical,M,30-45,1,Employe1
7/16/2016,Partly Cloudy,Moderate,B,ModelB1,Yellow,Solar,F,15-30,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA23,Blue,Solar,M,15-30,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA13,Red,Solar,M,45-60,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA25,Gray,Optical,M,15-30,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA8,Black,Optical,F,30-45,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA8,Shiny,Solar,F,30-45,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA11,Gray,Solar,F,30-45,1,Boss
7/16/2016,Partly Cloudy,Moderate,B,ModelB1,Yellow,Solar,F,15-30,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA3,Black,Solar,M,30-45,1,Employe1
7/16/2016,Partly Cloudy,Moderate,A,ModelA5,Silver,Frame,M,30-45,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA5,Blue,Frame,M,45-60,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA1,Blue,Solar,M,45-60,1,Boss
7/16/2016,Partly Cloudy,Moderate,A,ModelA25,Gray,Optical,M,15-30,1,Boss
7/16/2016,Partly Cloudy,Moderate,B,ModelB3,Black,Optical,M,15-30,1,Employe1
7/16/2016,Partly Cloudy,Moderate,A,ModelA16,Black,Solar,M,15-30,1,Employe1
7/16/2016,Partly Cloudy,Moderate,A,ModelA22,Black,Solar,F,60 +,1,Employe1
7/17/2016,Sunny,Hot,A,ModelA15,Brown,Optical,M,15-30,1,Employe1
7/17/2016,Sunny,Hot,A,ModelA6,Transparent,Solar_Opt,M,15-30,1,Boss
7/17/2016,Sunny,Hot,A,ModelA2,Brown,Solar_Opt,M,45-60,1,Boss
7/17/2016,Sunny,Hot,B,ModelB2,Blue,Solar,F,30-45,1,Employe1
7/17/2016,Sunny,Hot,A,ModelA17,Black,Solar,F,45-60,1,Employe1
7/17/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,M,45-60,1,Boss
7/17/2016,Sunny,Hot,A,ModelA25,Gray,Solar_Opt,M,45-60,1,Boss
7/17/2016,Sunny,Hot,A,ModelA23,Blue,Solar,M,45-60,1,Boss
7/17/2016,Sunny,Hot,B,ModelB3,Gold,Solar,F,15-30,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB3,Blue,Solar,M,15-30,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB2,Yellow,Solar,F,45-60,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,F,15-30,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,F,30-45,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB2,Yellow,Solar,F,15-30,1,Employe1
7/18/2016,Sunny,Hot,B,ModelB2,Blue,Solar,F,15-30,1,Boss
7/19/2016,Sunny,Hot,A,ModelA16,Black,Solar,M,15-30,1,Boss
7/19/2016,Sunny,Hot,A,ModelA9,Silver,Solar,F,15-30,1,Boss
7/19/2016,Sunny,Hot,A,ModelA9,Brown,Solar,M,45-60,1,Boss
7/19/2016,Sunny,Hot,A,ModelA8,Black,Optical,F,15-30,1,Boss
7/19/2016,Sunny,Hot,A,ModelA25,Gray,Optical,M,45-60,1,Boss
7/19/2016,Sunny,Hot,A,ModelA14,Blue,Optical,F,30-45,1,Boss
7/20/2016,Cloudy + Rainy,Hot,A,ModelA23,White,Solar,F,15-30,1,Boss
7/20/2016,Cloudy + Rainy,Hot,A,ModelA8,Black,Solar,F,45-60,1,Boss
7/20/2016,Cloudy,Hot,A,ModelA9,Brown,Solar,M,15-30,1,Boss
7/20/2016,Cloudy,Hot,A,ModelA2,Orange,Optical,F,15-30,1,Boss
7/20/2016,Cloudy,Hot,A,ModelA10,Yellow,Solar,F,15-30,1,Boss
7/20/2016,Cloudy,Hot,A,ModelA3,Black,Solar,F,45-60,1,Boss
7/20/2016,Cloudy,Hot,B,ModelB2,Yellow,Solar,F,15-30,1,Boss
7/20/2016,Cloudy,Hot,A,ModelA8,Shiny,Solar_Opt,M,30-45,1,Boss
7/20/2016,Cloudy,Hot,B,ModelB3,Silver,Solar,M,30-45,1,Boss
7/21/2016,Partly Cloudy,Hot,B,ModelB3,Blue,Solar,M,30-45,1,Employe1
7/21/2016,Partly Cloudy,Hot,B,ModelB2,Blue,Solar,F,30-45,1,Boss
7/21/2016,Partly Cloudy,Hot,A,ModelA1,Brown,Solar,F,30-45,1,Employe1
7/21/2016,Partly Cloudy,Hot,A,ModelA26,Black,Solar_Opt,F,30-45,1,Employe1
7/21/2016,Partly Cloudy,Hot,A,ModelA21,Black,Solar,F,30-45,1,Employe1
7/21/2016,Partly Cloudy,Hot,A,ModelA26,Silver,Optical,F,45-60,1,Boss
7/21/2016,Partly Cloudy,Hot,A,ModelA9,Gray,Solar,M,15-30,1,Employe1
7/22/2016,Sunny,Hot,B,ModelB2,Transparent,Solar,M,30-45,1,Employe1
7/22/2016,Sunny,Hot,A,ModelA2,Brown,Solar_Opt,M,30-45,1,Employe1
7/22/2016,Sunny,Hot,A,ModelA28,Gray,Optical,M,30-45,1,Employe1
7/22/2016,Sunny,Hot,A,ModelA16,Black,Solar_Opt,M,30-45,1,Employe1
7/22/2016,Sunny,Hot,A,ModelA11,Silver,Solar_Opt,M,45-60,1,Boss
7/22/2016,Sunny,Hot,A,ModelA14,Green,Optical,M,45-60,1,Boss
7/22/2016,Sunny,Hot,A,ModelA9,Black,Optical,M,15-30,1,Boss
7/22/2016,Sunny,Hot,A,ModelA9,Brown,Solar_Opt,M,15-30,1,Boss
7/22/2016,Sunny,Hot,B,ModelB1,Yellow,Solar,F,30-45,1,Employe1
7/22/2016,Sunny,Hot,A,ModelA25,Silver,Solar,F,15-30,1,Employe1
7/23/2016,Sunny,Hot,B,ModelB2,Blue,Solar,F,00-15,1,Employe1
7/23/2016,Sunny,Hot,A,ModelA8,Shiny,Solar,F,30-45,1,Boss
7/23/2016,Sunny,Hot,B,ModelB2,Blue,Solar,F,15-30,1,Boss
7/23/2016,Sunny,Hot,B,ModelB1,Silver,Solar_Opt,M,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA2,Brown,Optical,M,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA9,Brown,Solar,M,15-30,1,Employe1
7/23/2016,Sunny,Hot,A,ModelA27,Green,Optical,F,15-30,1,Boss
7/23/2016,Sunny,Hot,B,ModelB1,Silver,Solar,M,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA7,Orange,Solar,M,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA13,Yellow,Solar,M,30-45,1,Employe1
7/23/2016,Sunny,Hot,B,ModelB2,Yellow,Solar,F,30-45,1,Boss
7/23/2016,Sunny,Hot,B,ModelB2,Yellow,Solar,F,15-30,1,Boss
7/23/2016,Sunny,Hot,B,ModelB3,Silver,Solar,M,15-30,1,Employe1
7/23/2016,Sunny,Hot,A,ModelA25,Black,Solar,F,15-30,1,Boss
7/23/2016,Sunny,Hot,A,ModelA27,Orange,Optical,F,15-30,1,Employe1
7/23/2016,Sunny,Hot,B,ModelB1,Transparent,Solar_Opt,M,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA7,Orange,Solar,M,30-45,1,Employe1
7/23/2016,Sunny,Hot,A,ModelA13,Red,Solar,F,30-45,1,Employe1
7/23/2016,Sunny,Hot,A,ModelA18,Brown,Solar,M,15-30,1,Employe1
7/23/2016,Sunny,Hot,B,ModelB3,Blue,Solar,F,30-45,1,Boss
7/23/2016,Sunny,Hot,A,ModelA24,Brown,Optical,M,30-45,1,Boss
7/23/2016,Sunny,Hot,B,ModelB3,Silver,Solar,M,15-30,1,Employe1
7/23/2016,Sunny,Hot,B,ModelB1,Transparent,Solar,M,15-30,1,Employe1
7/24/2016,Sunny,Hot,B,ModelB1,Yellow,Solar,F,15-30,1,Employe1
7/24/2016,Sunny,Hot,A,ModelA29,Black,Optical,M,30-45,1,Employe1
7/24/2016,Sunny,Hot,B,ModelB3,Black,Solar,F,30-45,1,Employe1
7/24/2016,Sunny,Hot,B,ModelB1,Silver,Solar,M,30-45,1,Boss
7/24/2016,Sunny,Hot,A,ModelA3,Black,Solar,F,45-60,1,Employe1
7/24/2016,Sunny,Hot,B,ModelB3,Blue,Solar,M,30-45,1,Boss
7/24/2016,Sunny,Hot,A,ModelA7,Orange,Solar,M,30-45,1,Employe1
7/24/2016,Sunny,Hot,A,ModelA24,Black,Solar,F,30-45,1,Employe1
7/24/2016,Sunny,Hot,A,ModelA23,Blue,Solar,F,15-30,1,Boss
7/24/2016,Sunny,Hot,A,ModelA9,Gray,Solar,M,30-45,1,Boss
7/24/2016,Sunny,Hot,A,ModelA7,Orange,Solar,M,15-30,1,Employe1
7/24/2016,Sunny,Hot,B,ModelB1,Transparent,Solar,M,30-45,1,Boss
7/25/2016,Sunny,Warm,A,ModelA14,Blue,Optical,M,15-30,1,Employe1
7/25/2016,Sunny,Warm,A,ModelA9,Brown,Solar,M,15-30,1,Employe1
7/25/2016,Partly Cloudy,Warm,B,ModelB2,Transparent,Solar_Opt,F,15-30,1,Employe1
7/25/2016,Partly Cloudy,Warm,A,ModelA18,Purple,Solar_Opt,F,30-45,1,Boss
7/25/2016,Partly Cloudy,Warm,A,ModelA11,Silver,Optical,M,45-60,1,Boss
7/25/2016,Partly Cloudy,Warm,A,ModelA1,Brown,Solar,F,45-60,1,Boss
7/25/2016,Partly Cloudy,Warm,B,ModelB3,Blue,Solar,F,15-30,1,Boss
7/25/2016,Cloudy + Rainy,Warm,A,ModelA2,Orange,Frame,F,15-30,1,Boss
7/25/2016,Partly Cloudy,Warm,A,ModelA10,Yellow,Solar,F,30-45,1,Employe1
7/25/2016,Partly Cloudy,Warm,B,ModelB4,Orange,Solar,F,30-45,1,Employe1
7/25/2016,Partly Cloudy,Warm,A,ModelA3,Black,Frame,F,15-30,1,Employe1
7/25/2016,Partly Cloudy,Warm,B,ModelB3,Silver,Solar,F,15-30,1,Employe1
7/25/2016,Partly Cloudy,Warm,B,ModelB4,Orange,Solar,F,15-30,1,Boss
7/26/2016,Sunny,Warm,B,ModelB4,Orange,Solar,F,15-30,1,Employe1
7/26/2016,Sunny,Warm,B,ModelB4,Blue,Solar_Opt,F,15-30,1,Employe1
7/26/2016,Sunny,Warm,B,ModelB2,Transparent,Solar,F,15-30,1,Employe1
7/26/2016,Sunny,Warm,B,ModelB3,Blue,Solar,M,15-30,1,Employe1
7/26/2016,Sunny,Warm,B,ModelB1,Yellow,Solar,F,15-30,1,Boss
7/27/2016,Cloudy,Warm,A,ModelA8,Black,Solar,M,15-30,1,Boss
7/27/2016,Partly Cloudy,Warm,A,ModelA11,Gray,Solar,M,15-30,1,Boss
7/27/2016,Cloudy,Warm,A,ModelA2,Orange,Optical,F,30-45,1,Boss
7/27/2016,Partly Cloudy,Warm,B,ModelB2,Blue,Solar,F,15-30,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA4,Silver,Solar,M,30-45,1,Boss
7/28/2016,Partly Cloudy,Warm,B,ModelB4,Transparent,Solar,F,45-60,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA27,Orange,Optical,F,45-60,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA11,Gray,Optical,M,30-45,1,Boss
7/28/2016,Partly Cloudy,Warm,B,ModelB2,Yellow,Optical,F,30-45,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA1,Brown,Solar,F,30-45,1,Boss
7/28/2016,Partly Cloudy,Warm,B,ModelB4,Yellow,Solar,F,15-30,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA25,Silver,Solar,F,30-45,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA16,Black,Solar,F,15-30,1,Boss
7/28/2016,Partly Cloudy,Warm,A,ModelA26,Gray,Solar,F,15-30,1,Boss
7/29/2016,Partly Cloudy,Warm,B,ModelB2,Yellow,Solar,F,30-45,1,Boss
7/29/2016,Partly Cloudy,Warm,A,ModelA9,Silver,Solar,M,30-45,1,Boss
7/29/2016,Partly Cloudy,Warm,A,ModelA28,Green,Optical,M,30-45,1,Employe1
7/29/2016,Partly Cloudy,Warm,A,ModelA25,Silver,Optical,F,30-45,1,Employe1
7/29/2016,Sunny,Warm,B,ModelB1,Transparent,Solar,M,45-60,1,Employe1
7/29/2016,Sunny,Warm,A,ModelA21,Orange,Solar,F,15-30,1,Boss
7/29/2016,Sunny,Warm,A,ModelA4,Transparent,Solar,M,15-30,1,Boss
7/29/2016,Sunny,Warm,A,ModelA8,Black,Solar,F,45-60,1,Employe1
7/29/2016,Sunny,Warm,B,ModelB4,Yellow,Solar,F,30-45,1,Boss
7/29/2016,Sunny,Warm,B,ModelB4,Transparent,Solar,F,30-45,1,Boss
7/29/2016,Sunny,Warm,B,ModelB3,Blue,Solar,F,30-45,1,Boss
7/29/2016,Sunny,Warm,A,ModelA17,Black,Solar,M,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB1,Transparent,Solar,M,15-30,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB3,Gold,Solar,M,15-30,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA2,Black,Frame,M,15-30,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB2,Transparent,Solar,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB4,Yellow,Solar,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB4,Yellow,Solar,F,30-45,1,Boss
7/30/2016,Sunny,Warm,B,ModelB3,Blue,Solar_Opt,M,45-60,1,Boss
7/30/2016,Sunny,Warm,B,ModelB3,Blue,Optical,M,15-30,1,Boss
7/30/2016,Sunny,Warm,B,ModelB3,Blue,Optical,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB3,Gold,Solar_Opt,M,30-45,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA18,Gray,Optical,M,15-30,1,Boss
7/30/2016,Sunny,Warm,A,ModelA9,Brown,Solar_Opt,M,30-45,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA1,Brown,Solar,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA26,Silver,Optical,F,15-30,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA3,Black,Solar,M,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB2,Blue,Solar,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB4,Yellow,Solar,F,30-45,1,Boss
7/30/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,F,15-30,1,Employe1
7/30/2016,Sunny,Warm,A,ModelA1,Blue,Solar,F,30-45,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,F,15-30,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB3,Gold,Solar,F,15-30,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,M,30-45,1,Boss
7/30/2016,Sunny,Warm,A,ModelA13,Yellow,Solar,F,15-30,1,Employe1
7/30/2016,Sunny,Warm,B,ModelB4,Transparent,Solar,F,15-30,1,Boss
7/31/2016,Sunny,Warm,A,ModelA10,Yellow,Solar,F,30-45,1,Employe1
7/31/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA16,Black,Solar,M,30-45,1,Boss
7/31/2016,Sunny,Warm,B,ModelB3,Black,Solar,M,30-45,1,Employe1
7/31/2016,Sunny,Warm,B,ModelB4,Orange,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA3,Black,Frame,M,30-45,1,Boss
7/31/2016,Sunny,Warm,B,ModelB2,Blue,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA20,Gray,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA16,Black,Solar,M,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA2,Brown,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA16,Black,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA24,Pink,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA17,Black,Solar,M,15-30,1,Boss
7/31/2016,Sunny,Warm,A,ModelA20,Red,Solar,F,15-30,1,Boss
7/31/2016,Sunny,Warm,A,ModelA16,Black,Solar,M,45-60,1,Boss
7/31/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,M,30-45,1,Boss
7/31/2016,Sunny,Warm,B,ModelB1,Transparent,Solar_Opt,M,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA16,Black,Optical,M,45-60,1,Boss
7/31/2016,Sunny,Warm,B,ModelB4,Orange,Solar,F,30-45,1,Boss
7/31/2016,Sunny,Warm,A,ModelA28,Gray,Optical,M,45-60,1,Boss
8/1/2016,Sunny,Warm,B,ModelB3,Blue,Solar_Opt,F,15-30,1,Boss
8/1/2016,Sunny,Warm,B,ModelB4,Yellow,Solar_Opt,F,15-30,1,Boss
8/1/2016,Sunny,Warm,A,ModelA7,Brown,Solar,M,15-30,1,Boss
8/1/2016,Sunny,Warm,A,ModelA2,Brown,Solar,M,60 +,1,Boss
8/1/2016,Sunny,Warm,A,ModelA22,Black,Solar,F,15-30,1,Boss
8/1/2016,Sunny,Warm,B,ModelB1,Shiny,Solar,M,15-30,1,Boss
8/1/2016,Sunny,Warm,B,ModelB4,Orange,Solar,M,15-30,1,Boss
8/1/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,F,45-60,1,Boss
8/1/2016,Sunny,Warm,B,ModelB2,Yellow,Solar,F,15-30,1,Boss
